id;objid;docn;basename;dtmod;sliceid;family
28816260;1390633;190199;AMS;6836;24;18
28816261;1390633;203444;AMS;9963;24;18
28816262;1390633;206571;AMS;11017;24;18
28816263;1390633;207625;AMS;15474;24;18
28816264;1390633;212082;AMS;21513;24;18
28816265;1390633;218121;AMS;34952;24;18
28816266;1390633;231560;AMS;39769;24;18
28816267;1390633;301913;AMS;60086;24;18
28816268;1390633;322230;AMS;34352;24;18
28816269;1390633;14;PSP;1;32815;32815
28816270;1390633;31366;BVV;10;32805;22
28816271;1390633;430447;ARB;58946;ARB001;4
29045751;1391846;808;CJI;25498;32798;32798
29045752;1391846;25498;CJI;44659;32798;32798
29045753;1391846;44659;CJI;45295;32798;32798
29045754;1391846;45295;CJI;55765;32798;32798
29045755;1391846;55765;CJI;55778;32798;32798
29045756;1391846;55778;CJI;57068;32798;32798
29045757;1391846;57068;CJI;57672;32798;32798
29045758;1391846;57672;CJI;58746;32798;32798
29045759;1391846;58746;CJI;19338;32798;32798
29045760;1391846;84874;CJI;26017;32798;32798
29045761;1391846;91553;CJI;30328;32798;32798
29045762;1391846;95864;CJI;32857;32798;32798
29045763;1391846;98393;CJI;33065;32798;32798
29045764;1391846;98601;CJI;33339;32798;32798
29045765;1391846;98875;CJI;42502;32798;32798
29045766;1391846;108038;CJI;45974;32798;32798
29045767;1391846;111510;CJI;55906;32798;32798
29045768;1391846;121442;CJI;8192;32798;32798
29045769;1391846;18179;CMB;1;32799;32799
29247482;1394426;599061;ARB;1;ARB002;4
29449378;1397215;160746;ARB;49435;ARB002;4
29449379;1397215;442651;ARB;85;ARB002;4
29449380;1397215;115432;BZS;0;32808;25
29449381;1397215;179858;AMS;8163;24;18
29449382;1397215;204771;AMS;0;24;18
29449383;1397215;22533;PBI;1;32776;37
29449752;1397211;109498;BPV;1;32809;26
29449753;1397211;9514;CMB;1;32799;32799
29449754;1397211;1754;BSZ;0;32810;27
29449755;1397211;22533;PBI;43356;32776;37
29449756;1397211;174428;PBI;60625;32776;37
29449757;1397211;191697;PBI;15620;32776;37
29449758;1397211;212228;PBI;56;32776;37
29449759;1397211;85114;CJI;10;32798;32798
29449760;1397211;5264;ARB;17853;ARB002;4
29449761;1397211;214461;ARB;0;ARB002;4
29453241;1396382;66303;CJI;0;32798;32798
29453242;1396382;255055;PBI;58957;32776;37
29453243;1396382;255565;PBI;0;32776;37
29465586;1397445;122353;CJI;10;32798;32798
29465587;1397445;563130;ARB;1;ARB002;4
29567983;1398525;167239;ARB;10;ARB002;4
29567984;1398525;1473120;MARB;1;MARB010;41
29568219;1324629;307074;RZR;3116;32913;0
29568220;1324629;330796;RZR;0;32913;0
29568221;1324629;43371;RGSS;10;32874;32874
29568222;1324629;110621;CJI;52628;32798;32798
29568223;1324629;118164;CJI;57918;32798;32798
29568224;1324629;123454;CJI;115;32798;32798
29568225;1324629;18403;CMB;1;32799;32799
29800680;1274116;283621;RZR;25972;32913;0
29800681;1274116;175140;QSA;0;QSA002;2
29800682;1274116;178029;BSZ;0;32810;27
29800683;1274116;94804;BDV;10;32807;24
29800684;1274116;129053;BZS;20596;32808;25
29800685;1274116;135031;MNV;6380;32902;1
29800686;1274116;137452;MNV;85;32902;1
29800687;1274116;254124;AMS;0;24;18
29800688;1274116;1095230;MARB;47632;RAMSMARB;41
29800689;1274116;1096208;MARB;47633;RAMSMARB;41
29800690;1274116;1096209;MARB;0;RAMSMARB;41
29800691;1274116;176660;QSA;47430;QSA001;2
29800692;1274116;178502;QSA;48276;QSA001;2
29800693;1274116;179348;QSA;50928;QSA001;2
29800694;1274116;182000;QSA;50981;QSA001;2
29800695;1274116;182053;QSA;51088;QSA001;2
29800696;1274116;182160;QSA;56651;QSA001;2
29800697;1274116;187723;QSA;0;QSA001;2
29898697;1401165;117499;QSA;10;QSA002;2
29898698;1401165;112966;RZR;9534;32913;0
29898699;1401165;140606;RZR;12836;32913;0
29898700;1401165;143908;RZR;58016;32913;0
29898701;1401165;189088;RZR;47326;32913;0
29898702;1401165;309470;RZR;3100;32913;0
29898703;1401165;330780;RZR;26952;32913;0
30091763;1402672;120071;CJI;10;32798;32798
30091764;1402672;134760;QSA;0;QSA002;2
30091765;1402672;314779;RZR;1;32913;0
30117779;1263846;16698;CMB;18371;32799;32799
30117780;1263846;18371;CMB;85;32799;32799
30117781;1263846;207545;RZR;12718;32913;0
30117782;1263846;209326;RZR;16663;32913;0
30117783;1263846;278807;RZR;41499;32913;0
30117784;1263846;303643;RZR;47095;32913;0
30117785;1263846;309239;RZR;58305;32913;0
30117786;1263846;320449;RZR;6472;32913;0
30338459;756034;187354;LAW;54099;1;0
30365438;1404429;169206;RZR;38610;32913;0
30365439;1404429;300754;RZR;0;32913;0
30372552;1384536;1327;PBI;0;32776;37
30372553;1384536;579060;ARB;0;ARB002;4
30380797;1404537;322880;RZR;1;32913;0
30380798;1404537;18374;CMB;10;32799;32799
30380799;1404537;61496;CJI;0;32798;32798
30470793;1405304;46312;PAPB;25294;32938;3
30470794;1405304;90830;PAPB;39104;32938;3
30470795;1405304;118144;CJI;52609;32798;32798
30470796;1405304;118145;CJI;0;32798;32798
30470797;1405304;235117;PBI;1;32776;37
30542124;1243404;545248;ARB;18100;ARB002;4
30542125;1243404;388314;MARB;18100;RAMSMARB;41
30542126;1243404;411316;MARB;19545;RAMSMARB;41
30542127;1243404;412761;MARB;20428;RAMSMARB;41
30542128;1243404;413644;MARB;47806;RAMSMARB;41
30542129;1243404;441022;MARB;60413;RAMSMARB;41
30542130;1243404;519165;MARB;26664;RAMSMARB;41
30542131;1243404;550952;MARB;17208;RAMSMARB;41
30542132;1243404;607032;MARB;32500;RAMSMARB;41
30542133;1243404;622324;MARB;11678;RAMSMARB;41
30542134;1243404;667038;MARB;42715;RAMSMARB;41
30542135;1243404;763611;MARB;61712;RAMSMARB;41
30542136;1243404;848144;MARB;4231;RAMSMARB;41
30542137;1243404;856199;MARB;22378;RAMSMARB;41
30542138;1243404;874346;MARB;39815;RAMSMARB;41
30542139;1243404;891783;MARB;50849;RAMSMARB;41
30542140;1243404;902817;MARB;55359;RAMSMARB;41
30542141;1243404;907327;MARB;17602;RAMSMARB;41
30542142;1243404;935106;MARB;2872;RAMSMARB;41
30542143;1243404;985912;MARB;8315;RAMSMARB;41
30542144;1243404;991355;MARB;10851;RAMSMARB;41
30542145;1243404;993891;MARB;11707;RAMSMARB;41
30542146;1243404;1060283;MARB;41391;RAMSMARB;41
30542147;1243404;1089967;MARB;32584;RAMSMARB;41
30542148;1243404;1146696;MARB;33241;RAMSMARB;41
30542149;1243404;1147353;MARB;51743;RAMSMARB;41
30542150;1243404;1165855;MARB;13176;RAMSMARB;41
30542151;1243404;1192824;MARB;35366;RAMSMARB;41
30542152;1243404;1280550;MARB;27380;RAMSMARB;41
30542153;1243404;1338100;MARB;16561;RAMSMARB;41
30542154;1243404;1392817;MARB;20031;RAMSMARB;41
30542155;1243404;1396287;MARB;28629;RAMSMARB;41
30542156;1243404;1470421;MARB;37593;RAMSMARB;41
30542157;1243404;1479385;MARB;45946;RAMSMARB;41
30542158;1243404;1487738;MARB;57605;RAMSMARB;41
30542159;1243404;1499397;MARB;630;RAMSMARB;41
30542160;1243404;1507958;MARB;4165;RAMSMARB;41
30542161;1243404;1511493;MARB;13749;RAMSMARB;41
30542162;1243404;1521077;MARB;23243;RAMSMARB;41
30542163;1243404;1530571;MARB;24119;RAMSMARB;41
30542164;1243404;1531447;MARB;26139;RAMSMARB;41
30542165;1243404;1533467;MARB;33889;RAMSMARB;41
30542166;1243404;1541217;MARB;35102;RAMSMARB;41
30542167;1243404;1542430;MARB;61240;RAMSMARB;41
30542168;1243404;1568568;MARB;19659;RAMSMARB;41
30542169;1243404;1592523;MARB;27624;RAMSMARB;41
30542170;1243404;1600488;MARB;6500;RAMSMARB;41
30542171;1243404;1644900;MARB;15485;RAMSMARB;41
30542172;1243404;1653885;MARB;22070;RAMSMARB;41
30542173;1243404;1660470;MARB;776;RAMSMARB;41
30545114;1271187;11817;ARB;5694;ARB002;4
30545115;1271187;398910;ARB;38842;ARB002;4
30545116;1271187;563130;ARB;62022;ARB002;4
30545117;1271187;586310;ARB;0;ARB002;4
30545118;1271187;234393;MARB;40771;MARB009;41
30545119;1271187;499523;MARB;57139;MARB009;41
30545120;1271187;1564467;MARB;0;MARB009;41
30545121;1271187;209274;AMS;22732;24;18
30545122;1271187;284876;AMS;35774;24;18
30545123;1271187;297918;AMS;43773;24;18
30545124;1271187;305917;AMS;55220;24;18
30545125;1271187;317364;AMS;58797;24;18
30545126;1271187;70378;PBI;11997;32776;37
30545127;1271187;143069;PBI;0;32776;37
30545128;1271187;122908;CJI;1;32798;32798
30545129;1271187;157919;RZR;23317;32913;0
30545130;1271187;219925;RZR;61244;32913;0
30545131;1271187;323388;RZR;70;32913;0
30545132;1271187;239535;ARB;10;ARB001;4
30545507;1406120;375229;ARB;1;ARB002;4
30545613;1406079;1444279;MARB;10;MARB010;41
30545614;1406079;42039;SIP;0;32880;32880
30545615;1406079;275838;ARB;38772;ARB002;4
30545616;1406079;563060;ARB;44774;ARB002;4
30545617;1406079;569062;ARB;0;ARB002;4
30672111;1254718;525866;ARB;43744;ARB002;4
30672112;1254718;568032;ARB;4560;ARB002;4
30672113;1254718;215641;RZR;22263;32913;0
30672114;1254718;218871;RZR;0;32913;0
30672115;1254718;42683;PAPB;0;32938;3
30672116;1254718;258427;AMS;64468;24;18
30672117;1254718;261076;AMS;31798;24;18
30672118;1254718;293942;AMS;0;24;18
30733344;1406967;18708;CMB;45764;32799;32799
30733345;1406967;107153;CJI;45764;32798;32798
30733346;1406967;111300;CJI;45779;32798;32798
30733347;1406967;111315;CJI;47567;32798;32798
30733348;1406967;113103;CJI;48671;32798;32798
30733349;1406967;114207;CJI;53705;32798;32798
30733350;1406967;119241;CJI;55965;32798;32798
30733351;1406967;121501;CJI;56588;32798;32798
30733352;1406967;122124;CJI;56917;32798;32798
30733353;1406967;122453;CJI;51;32798;32798
30740082;1257228;4814;CJI;55306;32798;32798
30740083;1257228;120842;CJI;0;32798;32798
30740084;1257228;457312;ARB;20654;ARB002;4
30740085;1257228;479406;ARB;57484;ARB002;4
30740086;1257228;516236;ARB;0;ARB002;4
30740087;1257228;43326;PAPB;10;32938;3
30740088;1257228;15369;CMB;15922;32799;32799
30740089;1257228;15922;CMB;17126;32799;32799
30740090;1257228;17126;CMB;17617;32799;32799
30740091;1257228;17617;CMB;17721;32799;32799
30740092;1257228;17721;CMB;18813;32799;32799
30740093;1257228;18813;CMB;17408;32799;32799
30740094;1257228;162155;RZR;2464;32913;0
30740095;1257228;330144;RZR;0;32913;0
30740096;1257228;249349;AMS;3994;24;18
30740097;1257228;266138;AMS;31270;24;18
30740098;1257228;293414;AMS;115;24;18
30756078;1408802;36574;SIP;1;32880;32880
30849442;1409172;125315;ASK;10;35;28
30849443;1409172;21332;AMS;57006;24;18
30849444;1409172;319150;AMS;5;24;18
30849445;1409172;79255;AVV;14137;29;22
30849446;1409172;79673;AVV;0;29;22
30849447;1409172;3413;ADV;14745;31;24
30849448;1409172;14745;ADV;5;31;24
30849449;1409172;171683;APV;48397;33;26
30849450;1409172;179469;APV;0;33;26
31173924;1412243;99720;RZR;40589;32913;0
31173925;1412243;106125;RZR;52680;32913;0
31173926;1412243;314824;RZR;2492;32913;0
31173927;1412243;330172;RZR;6472;32913;0
31173928;1412243;334152;RZR;1;32913;0
31173931;1412249;98464;RZR;1;32913;0
31675205;1413833;319756;RZR;59436;32913;0
31675206;1413833;321580;RZR;0;32913;0
31973642;1388688;93980;QSA;45556;QSA002;2
31973643;1388688;111092;QSA;50331;QSA002;2
31973644;1388688;115867;QSA;56748;QSA002;2
31973645;1388688;122284;QSA;59393;QSA002;2
31973646;1388688;124929;QSA;63589;QSA002;2
31973647;1388688;129125;QSA;57;QSA002;2
31973648;1388688;131129;QSA;2596;QSA002;2
31973649;1388688;133668;QSA;5275;QSA002;2
31973650;1388688;136347;QSA;6589;QSA002;2
31973651;1388688;137661;QSA;9659;QSA002;2
31973652;1388688;140731;QSA;13249;QSA002;2
31973653;1388688;144321;QSA;13808;QSA002;2
31973654;1388688;144880;QSA;14841;QSA002;2
31973655;1388688;145913;QSA;17228;QSA002;2
31973656;1388688;148300;QSA;18928;QSA002;2
31973657;1388688;150000;QSA;22586;QSA002;2
31973658;1388688;153658;QSA;25692;QSA002;2
31973659;1388688;156764;QSA;31920;QSA002;2
31973660;1388688;18460;CMB;45556;32799;32799
31978857;1413902;27076;PAPB;15301;32938;3
31978858;1413902;80837;PAPB;15302;32938;3
31978859;1413902;80838;PAPB;19350;32938;3
31978860;1413902;84886;PAPB;21510;32938;3
31978861;1413902;87046;PAPB;28074;32938;3
31978862;1413902;121917;QSA;4901;QSA002;2
31978863;1413902;135973;QSA;12844;QSA002;2
31978864;1413902;143916;QSA;18787;QSA002;2
31978865;1413902;149859;QSA;22482;QSA002;2
31978866;1413902;153554;QSA;28074;QSA002;2
31978867;1413902;159146;QSA;28331;QSA002;2
31978868;1413902;159403;QSA;53983;QSA002;2
31978869;1413902;185055;QSA;55151;QSA002;2
31978870;1413902;186223;QSA;55735;QSA002;2
31978871;1413902;186807;QSA;57275;QSA002;2
31978872;1413902;188347;QSA;24801;QSA002;2
31978873;1413902;81286;CJI;30049;32798;32798
31978874;1413902;95585;CJI;42272;32798;32798
31978875;1413902;107808;CJI;59387;32798;32798
31978876;1413902;124923;CJI;56;32798;32798
32288662;1415738;579559;ARB;1;ARB002;4
32293181;1257227;138203;ARB;15453;ARB002;4
32293182;1257227;408669;ARB;34030;ARB002;4
32293183;1257227;558318;ARB;115;ARB002;4
32293184;1257227;3913;CJI;10870;32798;32798
32293185;1257227;10870;CJI;12406;32798;32798
32293186;1257227;12406;CJI;52936;32798;32798
32293187;1257227;52936;CJI;53192;32798;32798
32293188;1257227;53192;CJI;6790;32798;32798
32293189;1257227;72326;CJI;26105;32798;32798
32293190;1257227;91641;CJI;44341;32798;32798
32293191;1257227;109877;CJI;56422;32798;32798
32293192;1257227;121958;CJI;1085;32798;32798
32293193;1257227;16660;CMB;17617;32799;32799
32293194;1257227;17617;CMB;18374;32799;32799
32293195;1257227;18374;CMB;116;32799;32799
32293196;1257227;190201;AMS;49850;24;18
32293197;1257227;311994;AMS;85;24;18
32293198;1257227;43452;RZR;65498;32913;0
32293199;1257227;65498;RZR;0;32913;0
32293538;1368208;121958;CJI;0;32798;32798
32293539;1368208;217629;AMS;10;24;18
32293540;1368208;176091;RZR;1;32913;0
32293541;1368208;16902;CMB;0;32799;32799
32294239;1416133;199443;ARB;18897;ARB002;4
32294240;1416133;346577;ARB;11793;ARB002;4
32294241;1416133;405009;ARB;0;ARB002;4
32294242;1416133;275105;AMS;0;24;18
32294243;1416133;121958;CJI;10;32798;32798
32305279;1416156;81596;BVV;10;32805;22
32305280;1416156;275105;AMS;1;24;18
32619542;1381006;70378;PBI;1;32776;37
32619543;1381006;77362;AMS;14877;24;18
32619544;1381006;145949;AMS;7372;24;18
32619545;1381006;203980;AMS;18825;24;18
32619546;1381006;280969;AMS;35774;24;18
32619547;1381006;297918;AMS;2272;24;18
32619548;1381006;329952;AMS;0;24;18
32619549;1381006;601448;ARB;0;ARB002;4
32619550;1381006;234393;MARB;41969;MARB009;41
32619551;1381006;631793;MARB;85;MARB009;41
32622695;1270127;1482900;MARB;10;MARB009;41
32622696;1270127;77362;AMS;61906;24;18
32622697;1270127;192978;AMS;6287;24;18
32622698;1270127;268431;AMS;17874;24;18
32622699;1270127;280018;AMS;110;24;18
32622700;1270127;700233;MARB;1;MARB010;41
32622701;1270127;546557;ARB;0;ARB002;4
32626009;1417966;383750;ARB;1;ARB002;4
32668213;1418758;270092;ARB;1;ARB002;4
32668245;1314452;530637;ARB;10;ARB002;4
32668246;1314452;253730;MARB;50757;MARB009;41
32668247;1314452;1623621;MARB;0;MARB009;41
32668248;1314452;325018;AMS;1;24;18
32672368;1404593;61496;CJI;1;32798;32798
32672369;1404593;15;PGU;10;32826;32826
32672370;1404593;286959;RZR;48199;32913;0
32672371;1404593;310343;RZR;0;32913;0
32764780;1419561;122955;CJI;57876;32798;32798
32764781;1419561;123412;CJI;0;32798;32798
33536991;1435656;200222;PBI;10;32776;37
33536992;1435656;201356;RZR;1;32913;0
33607108;1246804;161465;QSA;36188;QSA002;2
33607109;1246804;190201;AMS;36188;24;18
33607110;1246804;232796;AMS;43453;24;18
33607111;1246804;240061;AMS;45333;24;18
33607112;1246804;241941;AMS;51220;24;18
33607113;1246804;247828;AMS;51536;24;18
33607114;1246804;248144;AMS;55036;24;18
33607115;1246804;251644;AMS;56624;24;18
33607116;1246804;253232;AMS;58075;24;18
33607117;1246804;254683;AMS;58199;24;18
33607118;1246804;254807;AMS;58871;24;18
33607119;1246804;255479;AMS;62241;24;18
33607120;1246804;258849;AMS;63380;24;18
33607121;1246804;259988;AMS;64918;24;18
33607122;1246804;261526;AMS;1316;24;18
33607123;1246804;263460;AMS;2971;24;18
33607124;1246804;265115;AMS;5109;24;18
33607125;1246804;267253;AMS;5301;24;18
33607126;1246804;267445;AMS;8900;24;18
33607127;1246804;271044;AMS;11105;24;18
33607128;1246804;273249;AMS;12607;24;18
33607129;1246804;274751;AMS;13324;24;18
33607130;1246804;275468;AMS;13521;24;18
33607131;1246804;275665;AMS;13970;24;18
33607132;1246804;276114;AMS;16949;24;18
33607133;1246804;279093;AMS;17470;24;18
33607134;1246804;279614;AMS;18825;24;18
33607135;1246804;280969;AMS;21296;24;18
33607136;1246804;283440;AMS;21964;24;18
33607137;1246804;284108;AMS;22238;24;18
33607138;1246804;284382;AMS;22383;24;18
33607139;1246804;284527;AMS;25647;24;18
33607140;1246804;287791;AMS;26033;24;18
33607141;1246804;288177;AMS;27014;24;18
33607142;1246804;289158;AMS;31129;24;18
33607143;1246804;293273;AMS;31270;24;18
33607144;1246804;293414;AMS;34724;24;18
33607145;1246804;296868;AMS;34920;24;18
33607146;1246804;297064;AMS;40299;24;18
33607147;1246804;302443;AMS;40355;24;18
33607148;1246804;302499;AMS;42237;24;18
33607149;1246804;304381;AMS;42445;24;18
33607150;1246804;304589;AMS;42623;24;18
33607151;1246804;304767;AMS;43159;24;18
33607152;1246804;305303;AMS;44990;24;18
33607153;1246804;307134;AMS;48048;24;18
33607154;1246804;310192;AMS;48285;24;18
33607155;1246804;310429;AMS;48518;24;18
33607156;1246804;310662;AMS;49033;24;18
33607157;1246804;311177;AMS;49850;24;18
33607158;1246804;311994;AMS;50182;24;18
33607159;1246804;312326;AMS;50240;24;18
33607160;1246804;312384;AMS;50329;24;18
33607161;1246804;312473;AMS;50414;24;18
33607162;1246804;312558;AMS;50585;24;18
33607163;1246804;312729;AMS;51364;24;18
33607164;1246804;313508;AMS;51535;24;18
33607165;1246804;313679;AMS;51594;24;18
33607166;1246804;313738;AMS;52350;24;18
33607167;1246804;314494;AMS;53026;24;18
33607168;1246804;315170;AMS;53842;24;18
33607169;1246804;315986;AMS;53853;24;18
33607170;1246804;315997;AMS;55564;24;18
33607171;1246804;317708;AMS;56510;24;18
33607172;1246804;318654;AMS;57465;24;18
33607173;1246804;319609;AMS;59813;24;18
33607174;1246804;321957;AMS;61139;24;18
33607175;1246804;323283;AMS;0;24;18
33607176;1246804;443797;ARB;62375;ARB001;4
33607177;1246804;455591;ARB;31242;ARB001;4
33607178;1246804;489994;ARB;0;ARB001;4
33607179;1246804;594363;MARB;12492;MARB009;41
33607180;1246804;995532;MARB;5470;MARB009;41
33607181;1246804;1250654;MARB;32330;MARB009;41
33607182;1246804;1277514;MARB;41667;MARB009;41
33607183;1246804;1483459;MARB;14441;MARB009;41
33607184;1246804;221775;MARB;23884;RAMSMARB;41
33607185;1246804;1662284;MARB;0;RAMSMARB;41
33607186;1246804;43452;RZR;15882;32913;0
33607187;1246804;212490;RZR;23459;32913;0
33607188;1246804;285603;RZR;38886;32913;0
33607189;1246804;301030;RZR;110;32913;0
33607190;1246804;312519;ARB;53340;ARB002;4
33607191;1246804;446556;ARB;58169;ARB002;4
33607192;1246804;451385;ARB;61974;ARB002;4
33607193;1246804;455190;ARB;9902;ARB002;4
33607194;1246804;468654;ARB;14441;ARB002;4
33607195;1246804;473193;ARB;19959;ARB002;4
33607196;1246804;478711;ARB;20311;ARB002;4
33607197;1246804;479063;ARB;20601;ARB002;4
33607198;1246804;479353;ARB;24095;ARB002;4
33607199;1246804;482847;ARB;26050;ARB002;4
33607200;1246804;484802;ARB;26136;ARB002;4
33607201;1246804;484888;ARB;28260;ARB002;4
33607202;1246804;487012;ARB;31959;ARB002;4
33607203;1246804;490711;ARB;32924;ARB002;4
33607204;1246804;491676;ARB;37491;ARB002;4
33607205;1246804;496243;ARB;40111;ARB002;4
33607206;1246804;498863;ARB;41725;ARB002;4
33607207;1246804;500477;ARB;42937;ARB002;4
33607208;1246804;501689;ARB;48259;ARB002;4
33607209;1246804;507011;ARB;48702;ARB002;4
33607210;1246804;507454;ARB;52300;ARB002;4
33607211;1246804;511052;ARB;54796;ARB002;4
33607212;1246804;513548;ARB;58539;ARB002;4
33607213;1246804;517291;ARB;60903;ARB002;4
33607214;1246804;519655;ARB;61691;ARB002;4
33607215;1246804;520443;ARB;62012;ARB002;4
33607216;1246804;520764;ARB;64867;ARB002;4
33607217;1246804;523619;ARB;1009;ARB002;4
33607218;1246804;525297;ARB;1549;ARB002;4
33607219;1246804;525837;ARB;1960;ARB002;4
33607220;1246804;526248;ARB;2093;ARB002;4
33607221;1246804;526381;ARB;4067;ARB002;4
33607222;1246804;528355;ARB;5353;ARB002;4
33607223;1246804;529641;ARB;6511;ARB002;4
33607224;1246804;530799;ARB;6875;ARB002;4
33607225;1246804;531163;ARB;8491;ARB002;4
33607226;1246804;532779;ARB;16602;ARB002;4
33607227;1246804;540890;ARB;17040;ARB002;4
33607228;1246804;541328;ARB;22192;ARB002;4
33607229;1246804;546480;ARB;28665;ARB002;4
33607230;1246804;552953;ARB;32570;ARB002;4
33607231;1246804;556858;ARB;35657;ARB002;4
33607232;1246804;559945;ARB;37363;ARB002;4
33607233;1246804;561651;ARB;37384;ARB002;4
33607234;1246804;561672;ARB;38258;ARB002;4
33607235;1246804;562546;ARB;38283;ARB002;4
33607236;1246804;562571;ARB;38907;ARB002;4
33607237;1246804;563195;ARB;39748;ARB002;4
33607238;1246804;564036;ARB;40848;ARB002;4
33607239;1246804;565136;ARB;44319;ARB002;4
33607240;1246804;568607;ARB;44398;ARB002;4
33607241;1246804;568686;ARB;45738;ARB002;4
33607242;1246804;570026;ARB;46119;ARB002;4
33607243;1246804;570407;ARB;47204;ARB002;4
33607244;1246804;571492;ARB;48062;ARB002;4
33607245;1246804;572350;ARB;48126;ARB002;4
33607246;1246804;572414;ARB;48936;ARB002;4
33607247;1246804;573224;ARB;49148;ARB002;4
33607248;1246804;573436;ARB;52738;ARB002;4
33607249;1246804;577026;ARB;54004;ARB002;4
33607250;1246804;578292;ARB;54229;ARB002;4
33607251;1246804;578517;ARB;60096;ARB002;4
33607252;1246804;584384;ARB;60589;ARB002;4
33607253;1246804;584877;ARB;61060;ARB002;4
33607254;1246804;585348;ARB;0;ARB002;4
33708782;1243559;142250;AMS;19818;24;18
33708783;1243559;150890;AMS;34843;24;18
33708784;1243559;165915;AMS;64655;24;18
33708785;1243559;195727;AMS;13278;24;18
33708786;1243559;209886;AMS;23399;24;18
33708787;1243559;220007;AMS;26589;24;18
33708788;1243559;223197;AMS;39602;24;18
33708789;1243559;236210;AMS;40766;24;18
33708790;1243559;237374;AMS;1959;24;18
33708791;1243559;264103;AMS;3483;24;18
33708792;1243559;265627;AMS;10414;24;18
33708793;1243559;272558;AMS;29507;24;18
33708794;1243559;291651;AMS;35774;24;18
33708795;1243559;297918;AMS;44193;24;18
33708796;1243559;306337;AMS;52553;24;18
33708797;1243559;314697;AMS;0;24;18
33708798;1243559;182600;QSA;0;QSA002;2
33708799;1243559;1098718;MARB;8488;MARB009;41
33708800;1243559;1122600;MARB;19502;MARB009;41
33708801;1243559;1264686;MARB;55162;MARB009;41
33708802;1243559;1496954;MARB;63018;MARB009;41
33708803;1243559;1504810;MARB;0;MARB009;41
33708804;1243559;555457;ARB;40007;ARB002;4
33708805;1243559;564295;ARB;0;ARB002;4
33708806;1243559;154690;PBI;29281;32776;37
33708807;1243559;52438;PAPB;10;32938;3
